ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,MViolation,MViolation_Time_1,MViolation_Time_2,MViolation_Time_3,MViolation_Time_4,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,Malfunction,Malfunction_time_1,Malfunction_time_2,Malfunction_time_3,Malfunction_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Control1_1_1,Control1_1_2,Control1_2_1,Control1_2_2,Control2_1_1,Control2_1_2,Control2_2_1,Control2_2_2,Control3_1_1,Control3_1_2,Control3_2_1,Control3_2_2,probability_4,morality,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-AgentQuestions,DO-BL-ObjectQuestions,DO-Q-MViolation,DO-Q-Conform,DO-Q-Object_Rel,DO-Q-Agent_rel,LocationLatitude,LocationLongitude,LocationAccuracy
R_2wbrrVWJOMapc2T,Default Response Set,Anonymous,,,,0,10/11/2016 9:50,10/11/2016 9:53,1,1,1,1,,,,,,1,0,0,46.951,0,,,,,,2,2,1,1,,,,,1,,1,,1,,1,,1,1,1,1,69,10,2,31,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2f1FrrKcrMt7JLj,Default Response Set,Anonymous,,,,0,10/11/2016 9:48,10/11/2016 9:53,1,1,1,1,,,,,,1,0,0,88.298,0,,,,,,1,1,,1,,,,,1,,1,,1,,1,,1,1,1,1,97,10,2,31,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_12GbAU84TIJK5qS,Default Response Set,Anonymous,,,,0,10/11/2016 9:49,10/11/2016 9:53,1,1,1,1,,,,,,,,,,,1,0,0,157.788,0,2,2,,1,,,,,,1,1,,1,1,1,,1,1,1,1,89,10,1,29,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_1eM1pQVSKLum2Fd,Default Response Set,Anonymous,,,,0,10/11/2016 9:50,10/11/2016 9:53,1,1,1,1,1,0,0,84.181,0,,,,,,,,,,,,,,,2,2,1,,1,,1,,1,,1,,1,,1,,12,8,1,34,2,,,,1,,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_3Rx4FHlRLlSPCDf,Default Response Set,Anonymous,,,,0,10/11/2016 9:48,10/11/2016 9:54,1,1,1,1,,,,,,1,0,0,92.541,0,,,,,,,,,,2,2,,1,1,,1,,1,,1,,1,1,1,1,40,9,2,69,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_2zH2SZk6OobyPXW,Default Response Set,Anonymous,,,,0,10/11/2016 9:43,10/11/2016 9:54,1,1,1,1,,,,,,,,,,,1,169.55,169.55,331.616,1,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,100,9,2,72,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_29gJRFUxVVINg3q,Default Response Set,Anonymous,,,,0,10/11/2016 9:51,10/11/2016 9:54,1,1,1,1,1,10.512,10.512,58.239,1,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,80,5,2,44,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_2CKaM4HCypmxmN6,Default Response Set,Anonymous,,,,0,10/11/2016 9:52,10/11/2016 9:55,1,1,1,1,,,,,,,,,,,1,0,0,41.428,0,,,,,1,1,,1,1,1,1,,1,,1,,1,,,1,35,7,1,42,2,,1,,,,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_1d6rk5vYjaHagkC,Default Response Set,Anonymous,,,,0,10/11/2016 9:51,10/11/2016 9:56,1,1,1,1,1,0,0,79.494,0,,,,,,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,,1,,1,78,7,1,43,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_2xMool3zUsIyuwl,Default Response Set,Anonymous,,,,0,10/11/2016 9:54,10/11/2016 9:56,1,1,1,1,,,,,,,,,,,1,0,0,38.76,0,,,,,1,1,,1,1,1,1,,1,1,1,,1,1,1,1,100,10,2,24,,,,,,,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_1K110EEqZJUf8Kh,Default Response Set,Anonymous,,,,0,10/11/2016 9:55,10/11/2016 9:58,1,1,1,1,,,,,,1,0,0,52.249,0,,,,,,1,1,1,,,,,,,1,1,,1,,1,,1,1,1,,50,8,1,31,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_vklIjic8HS94VZT,Default Response Set,Anonymous,,,,0,10/11/2016 9:54,10/11/2016 9:58,1,1,1,1,1,9.202,13.973,71.771,3,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,100,6,2,30,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_2rMcAtyYLuQogia,Default Response Set,Anonymous,,,,0,10/11/2016 9:56,10/11/2016 9:59,1,1,1,1,,,,,,,,,,,1,0,0,50.559,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,80,10,2,32,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_3PAgwfpRbNx6igM,Default Response Set,Anonymous,,,,0,10/11/2016 9:55,10/11/2016 10:00,1,1,1,1,,,,,,,,,,,1,76.337,76.337,76.654,1,,,,,2,1,,1,1,1,1,,1,1,1,,1,1,1,1,100,10,1,21,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_pFzMtuBc2d7EFrj,Default Response Set,Anonymous,,,,0,10/11/2016 9:59,10/11/2016 10:01,1,1,1,1,,,,,,,,,,,1,10.314,57.347,57.918,14,1,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,81,10,1,35,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_1NEOvesAPLpO0Mh,Default Response Set,Anonymous,,,,0,10/11/2016 9:58,10/11/2016 10:01,1,1,1,1,,,,,,,,,,,1,0,0,54.324,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,95,9,2,32,2,,1,,,,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_eP8uDVm0K7I0NWx,Default Response Set,Anonymous,,,,0,10/11/2016 9:56,10/11/2016 10:02,1,1,1,1,1,115.519,117.669,135.405,4,,,,,,,,,,,2,1,,1,,,,,,1,,1,1,1,1,1,,1,1,1,,6,2,47,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_3Pv3zRe5VXGs12H,Default Response Set,Anonymous,,,,0,10/11/2016 9:58,10/11/2016 10:02,1,1,1,1,1,74.1,75.108,88.257,2,,,,,,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,75,6,1,33,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2bPKOBVaapiumFD,Default Response Set,Anonymous,,,,0,10/11/2016 10:01,10/11/2016 10:03,1,1,1,1,,,,,,,,,,,1,0,0,57.876,0,,,,,2,1,,1,,1,1,,1,1,1,,1,,1,,100,10,1,19,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_2VJGx5NPsWOOSTI,Default Response Set,Anonymous,,,,0,10/11/2016 9:57,10/11/2016 10:03,1,1,1,1,,,,,,1,0,0,99.117,0,,,,,,,,,,1,1,1,,1,,1,,1,,1,,1,,1,,70,9,2,45,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_YQQGt5VJSaHYcmZ,Default Response Set,Anonymous,,,,0,10/11/2016 9:59,10/11/2016 10:04,1,1,1,1,1,0,0,97.383,0,,,,,,,,,,,,,,,2,2,1,,1,,1,1,1,,1,,,1,1,1,,5,1,54,1,,1,,,,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_uk5JylUVZZF5VAJ,Default Response Set,Anonymous,,,,0,10/11/2016 10:00,10/11/2016 10:04,1,1,1,1,1,5.675,5.675,9.261,1,,,,,,,,,,,1,1,,1,,,,,1,1,1,,1,,1,,,1,1,,55,5,1,20,2,,,,1,,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_1IHm34qqETMncYe,Default Response Set,Anonymous,,,,0,10/11/2016 10:02,10/11/2016 10:06,1,1,1,1,1,61.678,61.678,134.756,1,,,,,,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,70,6,1,26,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_3dWmkcAEFekmRHq,Default Response Set,Anonymous,,,,0,10/11/2016 10:02,10/11/2016 10:06,1,1,1,1,,,,,,1,1.173,16.797,66.254,2,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,,,72,10,2,52,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_3j3tyc7Of6QBSec,Default Response Set,Anonymous,,,,0,10/11/2016 10:00,10/11/2016 10:07,1,1,1,1,,,,,,1,0,0,247.851,0,,,,,,1,1,1,,,,,,1,,1,,1,,1,,1,1,1,1,90,10,2,43,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_2AWL6a5qD5n0PFC,Default Response Set,Anonymous,,,,0,10/11/2016 10:05,10/11/2016 10:07,1,1,1,1,,,,,,,,,,,1,0,0,35.406,0,,,,,2,1,,1,1,1,1,,,1,1,,1,1,1,1,100,9,1,33,2,,,,1,,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_2y9EZhmfidpZBYY,Default Response Set,Anonymous,,,,0,10/11/2016 10:04,10/11/2016 10:08,1,1,1,1,1,0,0,60.132,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,100,7,2,37,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_33pQmBEz5Vm9RWa,Default Response Set,Anonymous,,,,0,10/11/2016 10:02,10/11/2016 10:08,1,1,1,1,,,,,,,,,,,1,0,0,81.196,0,2,2,,1,,,,,,1,1,,1,1,1,,1,1,1,1,100,8,2,56,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_32URO6Ry0V8dpNu,Default Response Set,Anonymous,,,,0,10/11/2016 10:04,10/11/2016 10:08,1,1,1,1,,,,,,1,0,0,55.28,0,,,,,,,,,,1,1,1,1,1,,1,,1,,,,1,1,1,1,80,7,2,28,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_2CJQ1J1ZhjP3g0r,Default Response Set,Anonymous,,,,0,10/11/2016 10:07,10/11/2016 10:11,1,1,1,1,1,0,0,28.239,0,,,,,,,,,,,,,,,2,2,1,,,1,1,,1,,1,,,1,1,,66,10,2,29,1,,,,,,,1,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_3O6PFsGeE060prD,Default Response Set,Anonymous,,,,0,10/11/2016 10:02,10/11/2016 10:11,1,1,1,1,,,,,,,,,,,1,0,0,121.056,0,,,,,2,1,,1,,1,1,,1,1,1,,,,,,60,5,1,29,,,,,,,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_1LAMA6F9OZxRWU7,Default Response Set,Anonymous,,,,0,10/11/2016 10:11,10/11/2016 10:12,1,1,1,1,,,,,,1,0,0,7.59,0,,,,,,1,1,,1,,,,,1,,,1,,1,1,,1,,,1,30,7,2,25,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_1Kqet4GbduXatfI,Default Response Set,Anonymous,,,,0,10/11/2016 10:08,10/11/2016 10:13,1,1,1,1,,,,,,1,0,0,134.507,0,,,,,,,,,,1,1,,,1,,1,,1,,1,,1,1,1,1,50,10,2,52,1,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_3JIyMelfPjHsLWh,Default Response Set,Anonymous,,,,0,10/11/2016 10:08,10/11/2016 10:13,1,1,1,1,,,,,,,,,,,1,0,0,87.081,0,1,2,,1,,,,,,1,1,,,1,1,,1,1,1,1,81,10,2,34,2,,,,1,,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2c6o0n5BhQ2NsI4,Default Response Set,Anonymous,,,,0,10/11/2016 10:10,10/11/2016 10:13,1,1,1,1,,,,,,,,,,,1,0,0,57.37,0,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,89,9,2,29,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_3G0rFuv8iIgN8E7,Default Response Set,Anonymous,,,,0,10/11/2016 10:10,10/11/2016 10:14,1,1,1,1,1,0,0,1.122,0,,,,,,,,,,,1,1,1,,,,,,1,,,1,1,,,1,,1,1,1,59,6,1,30,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_TkpmlW4r8d7bIYx,Default Response Set,Anonymous,,,,0,10/11/2016 10:11,10/11/2016 10:14,1,1,1,1,1,0,0,72.674,0,,,,,,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,100,10,1,39,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_8G7xpZFz9MIMcO5,Default Response Set,Anonymous,,,,0,10/11/2016 9:56,10/11/2016 10:15,1,1,1,1,,,,,,1,578.676,581.268,582.086,2,,,,,,,,,,1,1,,1,1,,1,,1,,1,,1,1,1,1,97,9,2,33,1,1,,,1,1,1,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_8qymd9BENKGTov7,Default Response Set,Anonymous,,,,0,10/11/2016 10:13,10/11/2016 10:16,1,1,1,1,,,,,,1,0,0,50.141,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,,10,1,45,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_sAIcrnO7WsCTFap,Default Response Set,Anonymous,,,,0,10/11/2016 10:14,10/11/2016 10:17,1,1,1,1,,,,,,,,,,,1,0,0,49.907,0,,,,,2,1,,1,,1,1,,1,,,,1,,1,,100,9,2,49,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_1pyXBJLFYAeZu3S,Default Response Set,Anonymous,,,,0,10/11/2016 10:15,10/11/2016 10:18,1,1,1,1,1,0,0,77.248,0,,,,,,,,,,,,,,,2,1,,1,1,,1,,1,,1,,,1,1,1,80,5,1,32,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_1ib1yDWRBcDv90V,Default Response Set,Anonymous,,,,0,10/11/2016 10:14,10/11/2016 10:20,1,1,1,1,1,123.923,124.357,127.148,2,,,,,,,,,,,1,1,1,,,,,,1,,1,,1,,1,,,1,1,1,0,5,1,37,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_2zAwBnORONYDaP2,Default Response Set,Anonymous,,,,0,10/11/2016 10:17,10/11/2016 10:20,1,1,1,1,,,,,,,,,,,1,57.601,57.601,65.608,1,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,100,10,2,26,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_3GvQcFMJ9gzazs9,Default Response Set,Anonymous,,,,0,10/11/2016 10:18,10/11/2016 10:21,1,1,1,1,,,,,,1,0,0,46.173,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,96,8,2,33,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_QnWtRIYx57jFjKp,Default Response Set,Anonymous,,,,0,10/11/2016 10:21,10/11/2016 10:23,1,1,1,1,,,,,,,,,,,1,0,0,33.267,0,2,1,,1,,,,,1,,,1,1,,,1,1,,,1,66,6,1,27,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_1laUZPXGSZBypGz,Default Response Set,Anonymous,,,,0,10/11/2016 10:22,10/11/2016 10:24,1,1,1,1,,,,,,1,0,0,42.474,0,,,,,,,,,,1,1,1,1,1,,1,,1,,,,1,1,1,1,43,9,2,,,,,,,,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_2fEfmU5as70D3GD,Default Response Set,Anonymous,,,,0,10/11/2016 10:24,10/11/2016 10:26,1,1,1,1,,,,,,1,4.908,63.764,64.704,57,,,,,,,,,,1,1,,1,,1,1,,1,,1,,1,,1,,,8,1,38,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_3e8qRT3W2fS9RKb,Default Response Set,Anonymous,,,,0,10/11/2016 10:23,10/11/2016 10:26,1,1,1,1,,,,,,,,,,,1,0,0,75.484,0,1,2,,1,,,,,,1,1,,1,1,1,,1,,1,,80,7,2,35,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_2cclA7bTLa4mmuI,Default Response Set,Anonymous,,,,0,10/11/2016 10:21,10/11/2016 10:27,1,1,1,1,1,79.726,81.406,134.539,4,,,,,,,,,,,,,,,1,2,1,,1,,1,,1,,1,,,1,1,1,82,5,2,26,2,,1,,,,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_yDss00v0tdC2EUN,Default Response Set,Anonymous,,,,0,10/11/2016 10:23,10/11/2016 10:28,1,1,1,1,1,0,0,99.167,0,,,,,,,,,,,2,1,1,1,,,,,1,,1,,1,,1,,,1,,1,79,6,1,30,2,,,,,,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_1g5EbjyuOgHPLze,Default Response Set,Anonymous,,,,0,10/11/2016 10:26,10/11/2016 10:29,1,1,1,1,,,,,,,,,,,1,0,0,54.918,0,,,,,1,1,,,1,1,1,,1,1,1,,1,1,1,1,100,10,1,38,1,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_2qDXU5snPoytb3P,Default Response Set,Anonymous,,,,0,10/11/2016 10:26,10/11/2016 10:29,1,1,1,1,1,0,0,63.273,0,,,,,,,,,,,1,2,1,1,,,,,1,,1,,1,,1,,,1,1,1,33,7,1,42,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_3EoJfqR7Mz731aS,Default Response Set,Anonymous,,,,0,10/11/2016 10:28,10/11/2016 10:31,1,1,1,1,,,,,,1,0,0,53.201,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,90,9,2,23,2,,1,,,,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2D1eQfv3Te0LDeT,Default Response Set,Anonymous,,,,0,10/11/2016 10:30,10/11/2016 10:32,1,1,1,1,,,,,,1,0.794,1.201,41.97,3,,,,,,,,,,1,1,1,,1,,,1,,1,1,,1,1,1,1,77,7,1,24,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_21udSgly8xIsYYw,Default Response Set,Anonymous,,,,0,10/11/2016 10:28,10/11/2016 10:32,1,1,1,1,1,0,0,109.861,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,100,4,2,32,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_3PMOdK3NZmoAHY6,Default Response Set,Anonymous,,,,0,10/11/2016 10:32,10/11/2016 10:34,1,1,1,1,,,,,,1,0,0,40.533,0,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,,,90,10,2,24,1,,,,,,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_cwpw2LJQWB0shFv,Default Response Set,Anonymous,,,,0,10/11/2016 10:31,10/11/2016 10:34,1,1,1,1,1,0,0,65.544,0,,,,,,,,,,,,,,,2,2,,1,1,,1,,1,,1,,,1,1,1,100,5,2,34,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_R4bc2QCUla1smMF,Default Response Set,Anonymous,,,,0,10/11/2016 10:32,10/11/2016 10:36,1,1,1,1,,,,,,1,0,0,75.196,0,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,,1,1,90,6,2,74,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_Zt5E8G9L54MLFbX,Default Response Set,Anonymous,,,,0,10/11/2016 10:32,10/11/2016 10:36,1,1,1,1,,,,,,,,,,,1,1.775,6.086,73.072,3,2,1,,1,,,,,1,1,1,,1,1,1,,1,1,1,1,90,10,1,31,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_XzapsMHUfM7RfLH,Default Response Set,Anonymous,,,,0,10/11/2016 10:34,10/11/2016 10:36,1,1,1,1,,,,,,1,0,0,28.706,0,,,,,,1,2,1,,,,,,1,,1,,1,,1,,1,,1,,45,7,2,34,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_6GzjTMNyOiKilTr,Default Response Set,Anonymous,,,,0,10/11/2016 10:33,10/11/2016 10:36,1,1,1,1,,,,,,,,,,,1,1.258,2.899,11.922,4,,,,,1,1,,1,,1,1,,,1,1,,1,1,1,1,80,10,1,28,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_3OGzD4g5CFmHQvn,Default Response Set,Anonymous,,,,0,10/11/2016 10:34,10/11/2016 10:38,1,1,1,1,1,0,0,69.966,0,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,,,90,6,2,42,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_2aLlltVgfaIgGuv,Default Response Set,Anonymous,,,,0,10/11/2016 10:35,10/11/2016 10:38,1,1,1,1,,,,,,,,,,,1,0,0,79.275,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,99,10,2,41,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_3IRzNgKy3EQXPaW,Default Response Set,Anonymous,,,,0,10/11/2016 10:37,10/11/2016 10:40,1,1,1,1,,,,,,1,1.66,5.091,5.866,2,,,,,,,,,,2,2,,,1,,1,,1,,1,,1,1,1,1,76,7,1,29,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_1hBenZslvRdYXU9,Default Response Set,Anonymous,,,,0,10/11/2016 10:36,10/11/2016 10:40,1,1,1,1,,,,,,,,,,,1,0,0,73.042,0,1,2,1,,,,,,1,1,1,,1,1,,1,1,1,1,1,100,9,1,26,2,,1,,,,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_QlH4xWTZ9KQIjtv,Default Response Set,Anonymous,,,,0,10/11/2016 10:36,10/11/2016 10:41,1,1,1,1,1,0,0,97.542,0,,,,,,,,,,,,,,,1,1,1,,1,,,1,,,1,1,,1,1,1,50,8,2,47,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_3GezpNWdzSRwLxN,Default Response Set,Anonymous,,,,0,10/11/2016 10:38,10/11/2016 10:41,1,1,1,1,,,,,,,,,,,1,0,0,45.55,0,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,70,10,1,26,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_3Hkb7VFVj0cGWrJ,Default Response Set,Anonymous,,,,0,10/11/2016 10:39,10/11/2016 10:41,1,1,1,1,,,,,,,,,,,1,0,0,75.897,0,2,1,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,90,9,2,26,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_2YfBpjLr300SHlD,Default Response Set,Anonymous,,,,0,10/11/2016 10:41,10/11/2016 10:43,1,1,1,1,,,,,,1,0,0,45.987,0,,,,,,1,2,1,,,,,,1,,1,,1,,1,,1,1,1,1,91,10,2,44,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_2TzAKzOiSneRptd,Default Response Set,Anonymous,,,,0,10/11/2016 10:34,10/11/2016 10:43,1,1,1,1,1,0,0,135.825,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,69,8,2,42,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_1M49VtrcAWMMVSp,Default Response Set,Anonymous,,,,0,10/11/2016 10:41,10/11/2016 10:44,1,1,1,1,,,,,,,,,,,1,0,0,56.249,0,,,,,1,1,,1,,1,1,,1,,1,,1,1,1,1,100,10,2,45,1,,,,,,,1,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_1mqqHU7K4EZt8kR,Default Response Set,Anonymous,,,,0,10/11/2016 10:42,10/11/2016 10:44,1,1,1,1,,,,,,1,0,0,36.008,0,,,,,,2,1,,1,,,,,,1,1,,1,,1,,1,,1,,50,10,2,26,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_D1tKQ2zyErt5Q53,Default Response Set,Anonymous,,,,0,10/11/2016 10:40,10/11/2016 10:44,1,1,1,1,1,0,0,76.312,0,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,1,1,,4,1,61,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_3EfCg3FgEG1aP63,Default Response Set,Anonymous,,,,0,10/11/2016 10:38,10/11/2016 10:45,1,1,1,1,,,,,,,,,,,1,0,0,110.079,0,1,1,1,,,,,,,1,1,,1,1,,1,1,1,1,1,100,10,2,21,2,,,,1,,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_1F2FnXdLYXaOlVT,Default Response Set,Anonymous,,,,0,10/11/2016 10:43,10/11/2016 10:45,1,1,1,1,1,54.776,55.26,57.515,2,,,,,,,,,,,,,,,2,1,,1,1,,1,,1,,1,,,1,1,1,80,5,2,25,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_2v6bJ8kjXKriWdS,Default Response Set,Anonymous,,,,0,10/11/2016 10:44,10/11/2016 10:48,1,1,1,1,,,,,,1,0,0,76.51,0,,,,,,,,,,2,2,,,1,,1,,1,,1,,1,1,1,1,80,10,2,30,1,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_XHYkY75zAsCy6J3,Default Response Set,Anonymous,,,,0,10/11/2016 10:45,10/11/2016 10:49,1,1,1,1,,,,,,,,,,,1,0,0,74.813,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,82,10,2,51,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
